PCE_max,Voc ,Jsc ,FF,HOMO ,LUMO ,Bandgap,Eloss,Nickname,smiles
8.26,0.82,14.41,0.7,5.06,3.41,1.65,0.83,P3,CCCCCCCCc1cc(-c2c(F)c(F)c(-c3cc(CCCCCCCC)c(-c4cc5c(-c6ccc(-c7ccc8cc(OCC(CCCCCC)CCCCCCCC)ccc8c7)s6)c6sc(C)cc6c(-c6ccc(-c7ccc8cc(OCC(CCCCCC)CCCCCCCC)ccc8c7)s6)c5s4)s3)c3nsnc23)sc1C
5.26,1.01,7.93,0.66,5.48,3.64,1.63,0.62,PzIIG-BDT2TC8,CCCCCCCCc1cc(-c2c3cc(-c4ccc5c(c4)N(CCCCCCCC)C(=O)/C5=C/c4cnc(C=C5C(=O)N(CCCCCCCC)c6cc(C)ccc65)cn4)sc3c(-c3cc(CCCCCCCC)c(CCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCC
3.36,0.94,5.89,0.61,5.4,3.58,1.64,0.7,PzIIG-BTT2TC10,CCCCCCCCCCc1cc(-c2c3sc4cc(-c5ccc6c(c5)N(CCCCCCCC)C(=O)/C6=C/c5cnc(C=C6C(=O)N(CCCCCCCC)c7cc(C)ccc76)cn5)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4cc(C)sc4c23)sc1CCCCCCCCCC
9.25,0.96,13.45,0.71,5.28,3.22,1.83,0.87,PMOT5,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(OC)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1OC
6.77,0.84,12.45,0.65,5.16,3.11,1.82,0.98,PBDTBDD,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1
8.01,0.88,13.18,0.69,5.22,3.21,1.78,0.9,PMOT2,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7cc(OC)c(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7cc(OC)c(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
6.48,0.81,11.73,0.68,5.1,3.15,1.73,0.92,PBQ-3,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
9.11,0.76,16.79,0.72,5.47,3.7,1.7,0.94,PBDTBO-CIBTDD,CCCCCCCCCCCCc1cc(-c2c(Cl)cc(-c3ccc(-c4cc5c(-c6ccc(CC(CCCC)CCCCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CCCC)CCCCCC)s6)c5s4)s3)c3nsnc23)sc1C
6.88,0.79,13.33,0.63,5.5,3.73,1.69,0.9,PBDTBO-CIBTEH,CCCCCCC(CCCC)Cc1ccc(-c2c3cc(-c4ccc(-c5cc(Cl)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)s4)sc3c(-c3ccc(CC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1
5.46,0.78,10.94,0.64,5.53,3.71,1.71,0.93,PBDTHD-CIBTEH,CCCCCCCCC(CCCCCC)Cc1ccc(-c2c3cc(-c4ccc(-c5cc(Cl)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)s4)sc3c(-c3ccc(CC(CCCCCC)CCCCCCCC)s3)c3cc(C)sc23)s1
4.95,0.68,11.69,0.62,5.53,3.71,1.68,1,PBDTHD-CIBTDD,CCCCCCCCCCCCc1cc(-c2c(Cl)cc(-c3ccc(-c4cc5c(-c6ccc(CC(CCCCCC)CCCCCCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CCCCCC)CCCCCCCC)s6)c5s4)s3)c3nsnc23)sc1C
8.4,0.95,12.4,0.71,5.42,3.36,1.9,0.95,PBPD-Th,CCCCC(CC)COc1cccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cccc(OCC(CC)CCCC)c3)c3cc(C)sc23)c1
9.8,0.9,14.9,0.73,5.35,3.31,1.77,0.87,PBPD-Se,CCCCC(CC)COc1cccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)[se]6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)[se]4)sc3c(-c3cccc(OCC(CC)CCCC)c3)c3cc(C)sc23)c1
8.68,0.78,16.5,0.68,5.31,3.33,1.52,0.74,PBDTT-O-TT-CF,CCCCC(CC)COc1ccc(-c2c3cc(-c4sc(C)c5c(F)c(C(=O)C(CC)CCCC)sc45)sc3c(-c3ccc(OCC(CC)CCCC)s3)c3cc(C)sc23)s1
9.58,0.89,15.1,0.71,5.44,3.31,1.56,0.67,PBDTT-S-TT-CF,CCCCC(CC)CSc1ccc(-c2c3cc(-c4sc(C)c5c(F)c(C(=O)C(CC)CCCC)sc45)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3cc(C)sc23)s1
2.66,0.87,7.24,0.42,5.47,3.72,1.75,0.88,PIDTBDTID,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3ccc(-c4ccc(/C=C/c5ccc(-c6c7cc(-c8cc9c(s8)-c8cc%10c(cc8C9(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)-c8sc(C)cc8C%10(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)sc7c(-c7ccc(C)s7)c7cc(C)sc67)s5)s4)cc32)c2ccccc21
2.5,0.93,6.34,0.42,5.53,3.8,1.73,0.8,PIDTBDT(ID)2,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c3ccc(-c4ccc(/C=C/c5ccc(-c6c7cc(-c8cc9c(s8)-c8cc%10c(cc8C9(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)-c8sc(C)cc8C%10(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)sc7c(-c7ccc(/C=C/c8ccc(-c9ccc%10c(c9)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C%10=C9/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c%10ccccc%109)s8)s7)c7cc(C)sc67)s5)s4)cc32)c2ccccc21
0.61,0.6,3.08,0.33,5.26,2.86,2.4,1.8,P1,CCCCC(CC)COc1c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5nc6sc(-c7ccc(N(c8ccccc8)c8ccc(C)cc8)cc7)nc6s5)cc4)cc3)sc2c(OCC(CC)CCCC)c2cc(C)sc12
3,0.6,7.83,0.61,5.14,3.69,1.5,0.9,P1,CCCCCCCCCCCCOc1c2cc(-c3sc(-c4ccc(-c5cc(CCCCCCCCCCCC)c(C)s5)c5nn(CCCCCCCCCCCC)nc45)cc3CCCCCCCCCCCC)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12
2.28,0.6,6.99,0.59,5.18,3.57,1.9,1.3,P2,CCCCCCCCCCCCOc1c2cc(-c3sc(-c4c5nc(C)c(C)nc5c(-c5cc(CCCCCCCCCCCC)c(C)s5)c5nn(CCCCCCCCCCCC)nc45)cc3CCCCCCCCCCCC)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12
10.2,0.8,17.79,0.71,5.3,3.45,1.55,0.75,PBDT-TSR,CCCCCCCCSc1ccc(-c2c3cc(-c4sc(-c5cc6c(-c7ccc(SCCCCCCCC)s7)c7sc(-c8sc(C)c9c(F)c(C(=O)OCC(CC)CCCC)sc89)cc7c(-c7ccc(SCCCCCCCC)s7)c6s5)c5sc(C(=O)OCC(CC)CCCC)c(F)c45)sc3c(-c3ccc(SCCCCCCCC)s3)c3cc(C)sc23)s1
2.6,0.32,15.5,0.5,5.73,3.66,1.13,0.81,PDPP[T]2-EDOT,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(C)c5c4OCCO5)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2.4,0.8,5.1,0.54,6.07,3.74,1.59,0.79,PDPP[Py]2-EDOT,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(C)c5c4OCCO5)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)cn1
1.8,0.91,4.4,0.43,5.89,3.53,1.91,1,PDPP[Ph]2-EDOT,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(C)c5c4OCCO5)cc3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)cc1
5.04,0.93,8.51,0.64,5.41,3.29,2,1.07,PBDTA-INDI,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2c(-c3ccc(C)s3)cc3c(cc(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)c4c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c43)c2c1=O
6.35,0.96,10.26,0.65,5.47,3.46,1.98,1.02,PBDTT-INDI,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2c(-c3ccc(C)s3)cc3c(cc(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c4c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c43)c2c1=O
1.43,0.85,2.79,0.6,5.6,3.88,1.72,0.87,P1,CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s3)s2)sc1C
9.26,0.87,14.91,0.71,5.72,3.95,1.77,0.9,P2,CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c3ccc(-c4c(F)c(F)c(-c5ccc(C)s5)c5nsnc45)s3)s2)sc1C
6.41,0.86,11.42,0.66,5.33,3.29,1.63,0.77,PIDT-DTQ-T,CCCCCCCCOc1cccc(-c2nc3c(C)ccc(-c4ccc(-c5ccc(-c6ccc(-c7cc8c(s7)-c7cc9c(cc7C8(c7ccc(CCCCCC)cc7)c7ccc(CCCCCC)cc7)-c7sc(-c8ccc(C)s8)cc7C9(c7ccc(CCCCCC)cc7)c7ccc(CCCCCC)cc7)s6)c6nc(-c7cccc(OCCCCCCCC)c7)c(-c7cccc(OCCCCCCCC)c7)nc56)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
6.63,0.83,12.43,0.65,5.29,3.27,1.6,0.77,PIDT-DTQ-TT,CCCCCCCCOc1cccc(-c2nc3c(C)ccc(-c4cc5sc(-c6ccc(-c7ccc(-c8cc9c(s8)-c8cc%10c(cc8C9(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)-c8sc(-c9ccc(C)s9)cc8C%10(c8ccc(CCCCCC)cc8)c8ccc(CCCCCC)cc8)s7)c7nc(-c8cccc(OCCCCCCCC)c8)c(-c8cccc(OCCCCCCCC)c8)nc67)cc5s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
9,0.86,16.4,0.62,5.45,3.34,1.62,0.76,PBTF-OP,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5cccc(OCC(CC)CCCC)c5)c5sc(C)cc5c(-c5cccc(OCC(CC)CCCC)c5)c4s3)sc(C)c2c1F
9.02,0.86,16,0.65,5.44,3.89,1.55,0.69,PCDPP,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(F)c(-c5ccc(C6=C7C(=O)N(CC(CCCCCC)CCCCCCCC)C(c8ccc(-c9cc%10c(cc9F)c9cc(F)c(C)cc9n%10CC(CC)CCCC)s8)=C7C(=O)N6CC(CCCCCC)CCCCCCCC)s5)cc4F)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1
5.7,0.74,11.76,0.66,5.29,3.58,1.71,0.97,PF0,CCCCCCCCC(CCCCCC)Cc1cc2sc(-c3c4cc(-c5sc(-c6ccc(-c7cc(CC(CC)CCCC)c(C)s7)c7nsnc67)cc5CC(CC)CCCC)sc4c(-c4cc5sc(CC(CCCCCC)CCCCCCCC)cc5s4)c4cc(C)sc34)cc2s1
6.29,0.8,11.85,0.66,5.39,3.7,1.69,0.89,PF1,CCCCCCCCC(CCCCCC)Cc1cc2sc(-c3c4cc(-c5sc(-c6c(F)cc(-c7cc(CC(CC)CCCC)c(C)s7)c7nsnc67)cc5CC(CC)CCCC)sc4c(-c4cc5sc(CC(CCCCCC)CCCCCCCC)cc5s4)c4cc(C)sc34)cc2s1
6.54,0.86,11.67,0.65,5.48,3.73,1.75,0.89,PF2,CCCCCCCCC(CCCCCC)Cc1cc2sc(-c3c4cc(-c5sc(-c6c(F)c(F)c(-c7cc(CC(CC)CCCC)c(C)s7)c7nsnc67)cc5CC(CC)CCCC)sc4c(-c4cc5sc(CC(CCCCCC)CCCCCCCC)cc5s4)c4cc(C)sc34)cc2s1
7.08,0.96,10.96,0.65,5.35,3.11,2.14,1.18,PIDTT-TT,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(-c4cc5sc(C)cc5s4)sc23)cc1
7.3,0.7,17.1,0.61,5.23,3.69,1.53,0.83,PIDTV-ffBT,CCCCCCCCC(/C=C1\c2cc3c(cc2-c2sc(C)cc21)/C(=C\C(CCCCCC)CCCCCCCC)c1cc(-c2c(F)c(F)c(C)c4nsnc24)sc1-3)CCCCCC
7.33,0.8,13.15,0.68,5.35,3.82,1.53,0.73,PDFBC-DPP,CCCCCCCCC(CCCCCC)Cc1cc(-c2cc3nnc4cc(-c5cc(CC(CCCCCC)CCCCCCCC)c(-c6ccc(C7=C8C(=O)N(CC(CC)CCCC)C(c9ccc(C)s9)=C8C(=O)N7CC(CC)CCCC)s6)s5)c(F)cc4c3cc2F)sc1C
7.91,0.76,17.48,0.6,5.27,3.1,1.63,0.87,P-2T,CCCCCCCCCCCCC(CCCCCCCCCC)Cc1ccc(-c2cc(-c3c(F)c(F)c(-c4cc(-c5ccc(CC(CCCCCCCCCC)CCCCCCCCCCCC)s5)c(-c5ccc(-c6ccc(C)s6)s5)s4)c4nsnc34)sc2C)s1
9.96,0.8,18.15,0.69,5.3,3.13,1.62,0.82,P-TT,CCCCCCCCCCCCC(CCCCCCCCCC)Cc1ccc(-c2cc(-c3c(F)c(F)c(-c4cc(-c5ccc(CC(CCCCCCCCCC)CCCCCCCCCCCC)s5)c(-c5cc6sc(C)cc6s5)s4)c4nsnc34)sc2C)s1
7.2,0.87,11.4,0.73,5.52,3.86,1.66,0.79,PBDTT-DTFPQx,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc2c1-c1ccc(C)s1
7.34,0.95,14,0.55,5.48,3.59,2.01,1.06,PC1BT6,CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc5c6cc7c(cc6n(C)c5cc3-4)-c3ccc(C)cc3C7(CCCCCC)CCCCCC)s2)c2nsnc2c1-c1ccc(C)s1
6.62,0.99,13.11,0.51,5.49,3.56,2,1.01,PC2BT6,CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc5c6cc7c(cc6n(CC)c5cc3-4)-c3ccc(C)cc3C7(CCCCCC)CCCCCC)s2)c2nsnc2c1-c1ccc(C)s1
6.39,0.98,12.91,0.51,5.49,3.56,2.01,1.03,PC6BT6,CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc5c6cc7c(cc6n(CCCCCC)c5cc3-4)-c3ccc(C)cc3C7(CCCCCC)CCCCCC)s2)c2nsnc2c1-c1ccc(C)s1
6.67,0.99,13.24,0.51,5.48,3.63,2.01,1.02,PNC2C4BT6,CCCCCCOc1c(OCCCCCC)c(-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc5c6cc7c(cc6n(CC)c5cc3-4)-c3ccc(C)cc3C7(CCCC)CCCC)s2)c2nsnc2c1-c1ccc(C)s1
4.02,1.01,10.48,0.38,5.54,3.61,2,0.99,PC2BT,CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc6c7cc8c(cc7n(CC)c6cc4-5)-c4ccc(C)cc4C8(CCCCCC)CCCCCC)s3)c3nsnc23)sc1C
6.95,0.75,14.11,0.62,5.11,3.12,1.65,0.9,PBDTT-BTAZT-1,CCCCC(CC)COC(=O)c1cc2c(-c3ccc(C)s3)c3nn(CC(CC)CCCC)nc3c(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2s1
6.16,0.75,12.73,0.62,5.13,3.14,1.62,0.87,PBDTT-BTAZT-2,CCCCC(CC)CC(=O)c1cc2c(-c3ccc(C)s3)c3nn(CC(CC)CCCC)nc3c(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2s1
4.02,0.82,8.99,0.55,5.3,3.76,1.65,0.83,PIDTI-BT,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc3c(cc2c2sc(C)cc21)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc3c4sc(-c5ccc(C)c6nsnc56)cc4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3cc1-2
3.72,0.8,9.07,0.51,5.26,3.74,1.66,0.86,PIDTI-DTBT,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc3c(cc2c2sc(C)cc21)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(OCCCCCCCC)cc1)(c1ccc(OCCCCCCCC)cc1)c1cc3c4sc(-c5ccc(-c6ccc(-c7ccc(C)s7)c7nsnc67)s5)cc4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3cc1-2
4.6,0.7,13.4,0.49,5.3,3.79,1.51,0.81,h-PPDTNTz,CCCCCCCCC(CCCCCC)COc1cc(-c2ccc(-c3cc4c(cc(C)c5nsnc54)c4nsnc34)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1ccc(C)s1
6.66,0.72,14,0.66,5.38,3.76,1.62,0.9,d-PPDTNTz,CCCCCCCCCCCCC(CCCCCCCCCC)COc1cc(-c2ccc(-c3cc4c(cc(C)c5nsnc54)c4nsnc34)s2)c(OCC(CCCCCCCCCC)CCCCCCCCCCCC)cc1-c1ccc(C)s1
3.57,0.65,8.58,0.64,5.19,3.63,1.56,0.91,PDVF-8,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C/c5ccc(C)s5)s4)o3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(C)o1
4.56,0.65,10.56,0.67,5.23,3.67,1.56,0.91,PDVF-10,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(/C=C/c5ccc(C)s5)s4)o3)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)o1
4.03,0.68,9.09,0.63,5.29,3.83,1.46,0.78,PtBTPBDT,CCCCCCCCCCCCCCCCCCCCOc1c2cc(-c3cc4c(s3)/C(=C3\c5ccccc5-c5sc(C)cc53)c3ccccc3-4)sc2c(OCCCCCCCCCCCCCCCCCCCC)c2cc(C)sc12
3.11,0.83,5.79,0.64,5.42,3.97,1.45,0.62,PtFBTPBDT,CCCCCCCCCCCCCCCCCCCCOc1c2cc(-c3cc4c(s3)/C(=C3\c5ccc(F)cc5-c5cc(C)sc53)c3ccc(F)cc3-4)sc2c(OCCCCCCCCCCCCCCCCCCCC)c2cc(C)sc12
0.94,0.6,2.47,0.61,5.2,3.99,1.21,0.61,PtBTPDPP,CCCCCCCCCCCCCCCCCCCCN1C(=O)C2=C(c3ccc(-c4cc5c(s4)/C(=C4\c6ccccc6-c6cc(C)sc64)c4ccccc4-5)s3)N(CCCCCCCCCCCCCCCCCCCC)C(=O)C2=C1c1ccc(C)s1
2.71,0.68,6.54,0.6,5.09,3.7,1.39,0.71,PtFBTPDTS,CCCCCCCC[Si]1(CCCCCCCC)c2cc(C)sc2C2SC(c3cc4c(s3)/C(=C3\c5ccc(F)cc5-c5cc(C)sc53)c3ccc(F)cc3-4)=CC21
3.64,0.77,10.01,0.45,5.28,3.78,1.5,0.73,PtBTPIDT,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(C)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3cc5c(s3)/C(=C3\c6ccccc6-c6cc(C)sc63)c3ccccc3-5)sc2-4)cc1
1.23,0.66,3.4,0.53,5.29,3.81,1.48,0.82,PcBTPBDT,CCCCCCCCCCCCCCCCCCCCOc1c2cc(-c3cc4c(s3)/C(=C3/c5ccccc5-c5cc(C)sc53)c3ccccc3-4)sc2c(OCCCCCCCCCCCCCCCCCCCC)c2cc(C)sc12
6.21,0.84,11.74,0.63,5.44,3.84,1.5,0.66,P1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2nc3c(nc2C1=O)c1sc(-c2ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s2)cc1c1cc(C)sc13
3.79,0.71,11.86,0.45,5.4,3.8,1.56,0.85,PTSSO-TT,Cc1cc2sc(-c3sc(C4=C5C(=C(c6cc(CCC(C)CCCC(C)C)c(C)s6)S4(=O)=O)c4cccc6cccc5c46)cc3CCC(C)CCCC(C)C)cc2s1
1.93,0.72,7.78,0.35,5.5,3.9,1.59,0.87,PTSSO-BDT,CCCCC(CC)COc1c2cc(-c3sc(C4=C5C(=C(c6cc(CCC(C)CCCC(C)C)c(C)s6)S4(=O)=O)c4cccc6cccc5c46)cc3CCC(C)CCCC(C)C)sc2c(OCC(CC)CCCC)c2cc(C)sc12
3.97,0.85,8.96,0.52,5.4,3.58,1.82,0.97,PQx,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)s6)c6nc(-c7ccc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)c7)c(-c7ccc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)c7)nc56)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1
5.03,0.8,10.85,0.58,5.4,3.64,1.75,0.95,PphQx,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)s6)c6nc7c8cc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)cc8c8cc(OCCC(C)CCCC(C)C)c(OCCC(C)CCCC(C)C)cc8c7nc56)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1
7.45,0.98,12.49,0.61,5.65,3.49,1.91,0.93,PBDT(ff)-ttTPD,CCCCCCCCc1c(C)sc2cc(-c3sc(-c4cc5sc(-c6cc7c(-c8sc(CC(CC)CCCC)c(F)c8F)c8sc(C)cc8c(-c8sc(CC(CC)CCCC)c(F)c8F)c7s6)c(CCCCCCCC)c5s4)c4c3C(=O)N(CC(CCCCCC)CCCCCCCC)C4=O)sc12
6.79,0.84,12.07,0.67,5.45,3.58,1.87,1.03,PBDTT-ttTPD,CCCCCCCCc1c(C)sc2cc(-c3sc(-c4cc5sc(-c6cc7c(-c8ccc(CC(CC)CCCC)s8)c8sc(C)cc8c(-c8ccc(CC(CC)CCCC)s8)c7s6)c(CCCCCCCC)c5s4)c4c3C(=O)N(CC(CCCCCC)CCCCCCCC)C4=O)sc12
4.84,0.92,8.71,0.6,5.46,3.55,1.79,0.87,PBDTOT-FBT,CCCCCCc1cc(-c2c(F)c(F)c(-c3cc(CCCCCC)c(-c4cc5c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c6sc(C)cc6c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c5s4)s3)c3nsnc23)sc1C
2.47,0.88,7.6,0.37,5.25,3.54,1.56,0.68,PBDTOT-BT,CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4cc5c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c6sc(C)cc6c(-c6sc(CC(CC)CCCC)c(OC)c6OC)c5s4)s3)c3nsnc23)sc1C
3.05,0.78,8.29,0.47,5.2,3.52,1.33,0.55,PBDTOT-DPP,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(C5=C6C(=O)N(CC(CC)CCCC)C(c7ccc(C)s7)=C6C(=O)N5CC(CC)CCCC)s4)sc3c(-c3sc(CC(CC)CCCC)c(OC)c3OC)c3cc(C)sc23)c(OC)c1OC
6.15,0.92,10.53,0.63,4.95,2.82,1.89,0.97,PBDTBTz-T,CCCCCCCCCc1nc(-c2nc(CCCCCCCCC)c(-c3ccc(-c4cc5c(-c6cc(CCCCCCCC)c(CCCCCCCC)s6)c6sc(C)cc6c(-c6cc(CCCCCCCC)c(CCCCCCCC)s6)c5s4)s3)s2)sc1-c1ccc(C)s1
5.7,0.85,10.93,0.61,5.63,3.88,1.75,0.9,PBT-2TPF4,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2ccc(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c(F)c5F)s4)s3)c3nsnc23)sc1C
3.6,1.02,6.73,0.53,5.84,4.07,1.77,0.75,PffBT-2TPF4,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c(F)c5F)s4)s3)c3nsnc23)sc1C
6.53,0.86,11.16,0.68,5.3,3.27,2.03,1.17,PBDD4T,CCCCC(CC)Cc1cc(-c2sc(-c3cc(CC(CC)CCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3c2C(=O)c2c(CC(CC)CCCC)sc(CC(CC)CCCC)c2C3=O)sc1C
